id,title,category,subcategory,lab_type,risk_level,hazard_types,scenario,question,answer,steps,ppe,forbidden,disposal,first_aid,emergency,legal_notes,references,source_type,source_title,source_org,source_version,source_date,source_url,last_updated,reviewer,status,tags,language
KB-TSV-9668,危化品-Triton X-100安全操作,化学,危化品安全,化学,2,刺激性;环境危害,Triton X-100的实验操作,使用Triton X-100时需要佩戴什么PPE？有哪些禁止操作？,操作Triton X-100（Triton X-100）的PPE和安全要求：必须佩戴护目镜、防化手套（查SDS确认手套材质适用性）和实验服。在有通风和工程控制（通风柜/局部排风）的条件下操作。非离子表面活性剂，对水生生物有毒。含此物的废液不排入下水道。具体要求：1) 实验前查阅SDS了解危险性和急救措施;2) 在通风柜内操作（如适用）;3) 用后立即清洁外壁并盖紧瓶盖。,查阅SDS;穿戴正确PPE;在通风柜内操作（如需要）;使用最小必要量;用后清洁密封;洗手,护目镜;防化手套（查SDS选择合适的材质）;实验服;封闭鞋,禁止无PPE接触;禁止在通风柜外操作（挥发性/有毒品）;禁止敞口放置;禁止与不相容化学品靠近,含Triton X-100的废液/废物按相应危废类别处置,按SDS指引处理暴露;就医时携带SDS,异常情况（泄漏/起火/暴露）：按应急预案处理,,,regulatory_standard,高等学校实验室安全规范（教育部2024）,教育部,,,https://www.moe.gov.cn/srcsite/A16/moe_784/202302/t20230220_1045998.html,2026-05-19,auto-generate; pending human review,draft,Triton X-100;PPE;安全操作;Triton X-100,zh-CN
KB-TSV-9669,危化品-Tween-20储存,化学,危化品储存,化学,1,低毒;刺激性,Tween-20的安全储存,Tween-20应该如何正确储存？,Tween-20（Tween-20）属于低毒;刺激性类化学品。储存要求：存放在阴凉、干燥、通风良好的化学品储存柜中，远离热源/明火/阳光直射。与不相容化学品隔离存放。瓶身贴有清晰标签（品名、浓度、危害标识、日期）。使用后立即盖紧瓶盖。温和非离子表面活性剂。基本无毒。,确认化学品柜类别;检查瓶身标签和密封;与不相容物分开存放;记录存放位置和数量,搬运时佩戴护目镜、实验服、防化手套,禁止敞口存放;禁止与氧化剂/不相容试剂混放;禁止无标签存放;禁止在通风柜外长期存放,过期或废弃Tween-20按危废分类处理,皮肤接触：大量清水冲洗;眼睛接触：洗眼器冲洗并就医;吸入：移至通风处,大量泄漏：隔离区域，通风，用惰性吸收材料处理,,,regulatory_standard,高等学校实验室安全规范（教育部2024）,教育部,,,https://www.moe.gov.cn/srcsite/A16/moe_784/202302/t20230220_1045998.html,2026-05-19,auto-generate; pending human review,draft,Tween-20;储存;MSDS;Tween-20,zh-CN
KB-TSV-9670,应急-Tween-20应急处置,化学,应急,化学,1,低毒;刺激性,Tween-20泄漏或人员暴露,Tween-20泄漏了或者溅到身上了怎么处理？,Tween-20（Tween-20）应急处理：泄漏处理——小量泄漏用惰性吸收材料（如蛭石/硅藻土）覆盖并收集到危废袋中;大量泄漏隔离区域、通风、佩戴PPE后收集。人员暴露——皮肤接触：立即脱去污染衣物，用大量清水冲洗至少15分钟;眼睛接触：立即用洗眼器冲洗至少15分钟并就医;吸入：立即转移到通风处。温和非离子表面活性剂。基本无毒。带上该化学品的SDS就医。,泄漏：停止实验-隔离区域-通风-佩戴PPE-吸收/收集-危废处置;暴露：立即冲洗-脱去污染衣物-就医-报告,处理泄漏时：护目镜、防化手套、实验服、必要时面罩和呼吸防护,禁止徒手处理泄漏;禁止将泄漏物冲入下水道;禁止使用易燃材料（如纸巾）吸附氧化性Tween-20泄漏,泄漏吸收材料和污染PPE作为危废处置,按Tween-20的SDS急救指引处理;尽快就医,大量Tween-20泄漏且超出自身处置能力：立即疏散并报告，拨打119,,,regulatory_standard,高等学校实验室安全规范（教育部2024）,教育部,,,https://www.moe.gov.cn/srcsite/A16/moe_784/202302/t20230220_1045998.html,2026-05-19,auto-generate; pending human review,draft,Tween-20;应急;泄漏;暴露;Tween-20,zh-CN
KB-TSV-9671,危化品-Tween-20安全操作,化学,危化品安全,化学,1,低毒;刺激性,Tween-20的实验操作,使用Tween-20时需要佩戴什么PPE？有哪些禁止操作？,操作Tween-20（Tween-20）的PPE和安全要求：必须佩戴护目镜、防化手套（查SDS确认手套材质适用性）和实验服。在有通风和工程控制（通风柜/局部排风）的条件下操作。温和非离子表面活性剂。基本无毒。具体要求：1) 实验前查阅SDS了解危险性和急救措施;2) 在通风柜内操作（如适用）;3) 用后立即清洁外壁并盖紧瓶盖。,查阅SDS;穿戴正确PPE;在通风柜内操作（如需要）;使用最小必要量;用后清洁密封;洗手,护目镜;防化手套（查SDS选择合适的材质）;实验服;封闭鞋,禁止无PPE接触;禁止在通风柜外操作（挥发性/有毒品）;禁止敞口放置;禁止与不相容化学品靠近,含Tween-20的废液/废物按相应危废类别处置,按SDS指引处理暴露;就医时携带SDS,异常情况（泄漏/起火/暴露）：按应急预案处理,,,regulatory_standard,高等学校实验室安全规范（教育部2024）,教育部,,,https://www.moe.gov.cn/srcsite/A16/moe_784/202302/t20230220_1045998.html,2026-05-19,auto-generate; pending human review,draft,Tween-20;PPE;安全操作;Tween-20,zh-CN
KB-TSV-9672,危化品-NP-40储存,化学,危化品储存,化学,2,刺激性;环境危害,NP-40的安全储存,NP-40应该如何正确储存？,NP-40（NP-40）属于刺激性;环境危害类化学品。储存要求：存放在阴凉、干燥、通风良好的化学品储存柜中，远离热源/明火/阳光直射。与不相容化学品隔离存放。瓶身贴有清晰标签（品名、浓度、危害标识、日期）。使用后立即盖紧瓶盖。非离子表面活性剂，类似Triton X-100环境毒性。不排入下水道。,确认化学品柜类别;检查瓶身标签和密封;与不相容物分开存放;记录存放位置和数量,搬运时佩戴护目镜、实验服、防化手套,禁止敞口存放;禁止与氧化剂/不相容试剂混放;禁止无标签存放;禁止在通风柜外长期存放,过期或废弃NP-40按危废分类处理,皮肤接触：大量清水冲洗;眼睛接触：洗眼器冲洗并就医;吸入：移至通风处,大量泄漏：隔离区域，通风，用惰性吸收材料处理,,,regulatory_standard,高等学校实验室安全规范（教育部2024）,教育部,,,https://www.moe.gov.cn/srcsite/A16/moe_784/202302/t20230220_1045998.html,2026-05-19,auto-generate; pending human review,draft,NP-40;储存;MSDS;NP-40,zh-CN
KB-TSV-9673,应急-NP-40应急处置,化学,应急,化学,2,刺激性;环境危害,NP-40泄漏或人员暴露,NP-40泄漏了或者溅到身上了怎么处理？,NP-40（NP-40）应急处理：泄漏处理——小量泄漏用惰性吸收材料（如蛭石/硅藻土）覆盖并收集到危废袋中;大量泄漏隔离区域、通风、佩戴PPE后收集。人员暴露——皮肤接触：立即脱去污染衣物，用大量清水冲洗至少15分钟;眼睛接触：立即用洗眼器冲洗至少15分钟并就医;吸入：立即转移到通风处。非离子表面活性剂，类似Triton X-100环境毒性。不排入下水道。带上该化学品的SDS就医。,泄漏：停止实验-隔离区域-通风-佩戴PPE-吸收/收集-危废处置;暴露：立即冲洗-脱去污染衣物-就医-报告,处理泄漏时：护目镜、防化手套、实验服、必要时面罩和呼吸防护,禁止徒手处理泄漏;禁止将泄漏物冲入下水道;禁止使用易燃材料（如纸巾）吸附氧化性NP-40泄漏,泄漏吸收材料和污染PPE作为危废处置,按NP-40的SDS急救指引处理;尽快就医,大量NP-40泄漏且超出自身处置能力：立即疏散并报告，拨打119,,,regulatory_standard,高等学校实验室安全规范（教育部2024）,教育部,,,https://www.moe.gov.cn/srcsite/A16/moe_784/202302/t20230220_1045998.html,2026-05-19,auto-generate; pending human review,draft,NP-40;应急;泄漏;暴露;NP-40,zh-CN
KB-TSV-9674,危化品-NP-40安全操作,化学,危化品安全,化学,2,刺激性;环境危害,NP-40的实验操作,使用NP-40时需要佩戴什么PPE？有哪些禁止操作？,操作NP-40（NP-40）的PPE和安全要求：必须佩戴护目镜、防化手套（查SDS确认手套材质适用性）和实验服。在有通风和工程控制（通风柜/局部排风）的条件下操作。非离子表面活性剂，类似Triton X-100环境毒性。不排入下水道。具体要求：1) 实验前查阅SDS了解危险性和急救措施;2) 在通风柜内操作（如适用）;3) 用后立即清洁外壁并盖紧瓶盖。,查阅SDS;穿戴正确PPE;在通风柜内操作（如需要）;使用最小必要量;用后清洁密封;洗手,护目镜;防化手套（查SDS选择合适的材质）;实验服;封闭鞋,禁止无PPE接触;禁止在通风柜外操作（挥发性/有毒品）;禁止敞口放置;禁止与不相容化学品靠近,含NP-40的废液/废物按相应危废类别处置,按SDS指引处理暴露;就医时携带SDS,异常情况（泄漏/起火/暴露）：按应急预案处理,,,regulatory_standard,高等学校实验室安全规范（教育部2024）,教育部,,,https://www.moe.gov.cn/srcsite/A16/moe_784/202302/t20230220_1045998.html,2026-05-19,auto-generate; pending human review,draft,NP-40;PPE;安全操作;NP-40,zh-CN
KB-TSV-9675,危化品-冰乙酸储存,化学,危化品储存,化学,3,腐蚀性;易燃;强刺激性,冰乙酸的安全储存,冰乙酸应该如何正确储存？,冰乙酸（Glacial Acetic Acid）属于腐蚀性;易燃;强刺激性类化学品。储存要求：存放在阴凉、干燥、通风良好的化学品储存柜中，远离热源/明火/阳光直射。与不相容化学品隔离存放。瓶身贴有清晰标签（品名、浓度、危害标识、日期）。使用后立即盖紧瓶盖。凝固点16.7°C，冬季可能结晶。可燃，与氧化剂隔离存放。,确认化学品柜类别;检查瓶身标签和密封;与不相容物分开存放;记录存放位置和数量,搬运时佩戴护目镜、实验服、防化手套,禁止敞口存放;禁止与氧化剂/不相容试剂混放;禁止无标签存放;禁止在通风柜外长期存放,过期或废弃冰乙酸按危废分类处理,皮肤接触：大量清水冲洗;眼睛接触：洗眼器冲洗并就医;吸入：移至通风处,大量泄漏：隔离区域，通风，用惰性吸收材料处理,,,regulatory_standard,高等学校实验室安全规范（教育部2024）,教育部,,,https://www.moe.gov.cn/srcsite/A16/moe_784/202302/t20230220_1045998.html,2026-05-19,auto-generate; pending human review,draft,冰乙酸;储存;MSDS;Glacial Acetic Acid,zh-CN
KB-TSV-9676,应急-冰乙酸应急处置,化学,应急,化学,3,腐蚀性;易燃;强刺激性,冰乙酸泄漏或人员暴露,冰乙酸泄漏了或者溅到身上了怎么处理？,冰乙酸（Glacial Acetic Acid）应急处理：泄漏处理——小量泄漏用惰性吸收材料（如蛭石/硅藻土）覆盖并收集到危废袋中;大量泄漏隔离区域、通风、佩戴PPE后收集。人员暴露——皮肤接触：立即脱去污染衣物，用大量清水冲洗至少15分钟;眼睛接触：立即用洗眼器冲洗至少15分钟并就医;吸入：立即转移到通风处。凝固点16.7°C，冬季可能结晶。可燃，与氧化剂隔离存放。带上该化学品的SDS就医。,泄漏：停止实验-隔离区域-通风-佩戴PPE-吸收/收集-危废处置;暴露：立即冲洗-脱去污染衣物-就医-报告,处理泄漏时：护目镜、防化手套、实验服、必要时面罩和呼吸防护,禁止徒手处理泄漏;禁止将泄漏物冲入下水道;禁止使用易燃材料（如纸巾）吸附氧化性冰乙酸泄漏,泄漏吸收材料和污染PPE作为危废处置,按冰乙酸的SDS急救指引处理;尽快就医,大量冰乙酸泄漏且超出自身处置能力：立即疏散并报告，拨打119,,,regulatory_standard,高等学校实验室安全规范（教育部2024）,教育部,,,https://www.moe.gov.cn/srcsite/A16/moe_784/202302/t20230220_1045998.html,2026-05-19,auto-generate; pending human review,draft,冰乙酸;应急;泄漏;暴露;Glacial Acetic Acid,zh-CN
KB-TSV-9677,危化品-冰乙酸安全操作,化学,危化品安全,化学,3,腐蚀性;易燃;强刺激性,冰乙酸的实验操作,使用冰乙酸时需要佩戴什么PPE？有哪些禁止操作？,操作冰乙酸（Glacial Acetic Acid）的PPE和安全要求：必须佩戴护目镜、防化手套（查SDS确认手套材质适用性）和实验服。在有通风和工程控制（通风柜/局部排风）的条件下操作。凝固点16.7°C，冬季可能结晶。可燃，与氧化剂隔离存放。具体要求：1) 实验前查阅SDS了解危险性和急救措施;2) 在通风柜内操作（如适用）;3) 用后立即清洁外壁并盖紧瓶盖。,查阅SDS;穿戴正确PPE;在通风柜内操作（如需要）;使用最小必要量;用后清洁密封;洗手,护目镜;防化手套（查SDS选择合适的材质）;实验服;封闭鞋,禁止无PPE接触;禁止在通风柜外操作（挥发性/有毒品）;禁止敞口放置;禁止与不相容化学品靠近,含冰乙酸的废液/废物按相应危废类别处置,按SDS指引处理暴露;就医时携带SDS,异常情况（泄漏/起火/暴露）：按应急预案处理,,,regulatory_standard,高等学校实验室安全规范（教育部2024）,教育部,,,https://www.moe.gov.cn/srcsite/A16/moe_784/202302/t20230220_1045998.html,2026-05-19,auto-generate; pending human review,draft,冰乙酸;PPE;安全操作;Glacial Acetic Acid,zh-CN
KB-TSV-9678,危化品-乙酸酐储存,化学,危化品储存,化学,4,腐蚀性;易燃;催泪,乙酸酐的安全储存,乙酸酐应该如何正确储存？,乙酸酐（Acetic Anhydride）属于腐蚀性;易燃;催泪类化学品。储存要求：存放在阴凉、干燥、通风良好的化学品储存柜中，远离热源/明火/阳光直射。与不相容化学品隔离存放。瓶身贴有清晰标签（品名、浓度、危害标识、日期）。使用后立即盖紧瓶盖。乙酰化试剂，与水反应生成乙酸并放热。密封防潮储存。,确认化学品柜类别;检查瓶身标签和密封;与不相容物分开存放;记录存放位置和数量,搬运时佩戴护目镜、实验服、防化手套,禁止敞口存放;禁止与氧化剂/不相容试剂混放;禁止无标签存放;禁止在通风柜外长期存放,过期或废弃乙酸酐按危废分类处理,皮肤接触：大量清水冲洗;眼睛接触：洗眼器冲洗并就医;吸入：移至通风处,大量泄漏：隔离区域，通风，用惰性吸收材料处理,,,regulatory_standard,高等学校实验室安全规范（教育部2024）,教育部,,,https://www.moe.gov.cn/srcsite/A16/moe_784/202302/t20230220_1045998.html,2026-05-19,auto-generate; pending human review,draft,乙酸酐;储存;MSDS;Acetic Anhydride,zh-CN
KB-TSV-9679,应急-乙酸酐应急处置,化学,应急,化学,4,腐蚀性;易燃;催泪,乙酸酐泄漏或人员暴露,乙酸酐泄漏了或者溅到身上了怎么处理？,乙酸酐（Acetic Anhydride）应急处理：泄漏处理——小量泄漏用惰性吸收材料（如蛭石/硅藻土）覆盖并收集到危废袋中;大量泄漏隔离区域、通风、佩戴PPE后收集。人员暴露——皮肤接触：立即脱去污染衣物，用大量清水冲洗至少15分钟;眼睛接触：立即用洗眼器冲洗至少15分钟并就医;吸入：立即转移到通风处。乙酰化试剂，与水反应生成乙酸并放热。密封防潮储存。带上该化学品的SDS就医。,泄漏：停止实验-隔离区域-通风-佩戴PPE-吸收/收集-危废处置;暴露：立即冲洗-脱去污染衣物-就医-报告,处理泄漏时：护目镜、防化手套、实验服、必要时面罩和呼吸防护,禁止徒手处理泄漏;禁止将泄漏物冲入下水道;禁止使用易燃材料（如纸巾）吸附氧化性乙酸酐泄漏,泄漏吸收材料和污染PPE作为危废处置,按乙酸酐的SDS急救指引处理;尽快就医,大量乙酸酐泄漏且超出自身处置能力：立即疏散并报告，拨打119,,,regulatory_standard,高等学校实验室安全规范（教育部2024）,教育部,,,https://www.moe.gov.cn/srcsite/A16/moe_784/202302/t20230220_1045998.html,2026-05-19,auto-generate; pending human review,draft,乙酸酐;应急;泄漏;暴露;Acetic Anhydride,zh-CN
KB-TSV-9680,危化品-乙酸酐安全操作,化学,危化品安全,化学,4,腐蚀性;易燃;催泪,乙酸酐的实验操作,使用乙酸酐时需要佩戴什么PPE？有哪些禁止操作？,操作乙酸酐（Acetic Anhydride）的PPE和安全要求：必须佩戴护目镜、防化手套（查SDS确认手套材质适用性）和实验服。在有通风和工程控制（通风柜/局部排风）的条件下操作。乙酰化试剂，与水反应生成乙酸并放热。密封防潮储存。具体要求：1) 实验前查阅SDS了解危险性和急救措施;2) 在通风柜内操作（如适用）;3) 用后立即清洁外壁并盖紧瓶盖。,查阅SDS;穿戴正确PPE;在通风柜内操作（如需要）;使用最小必要量;用后清洁密封;洗手,护目镜;防化手套（查SDS选择合适的材质）;实验服;封闭鞋,禁止无PPE接触;禁止在通风柜外操作（挥发性/有毒品）;禁止敞口放置;禁止与不相容化学品靠近,含乙酸酐的废液/废物按相应危废类别处置,按SDS指引处理暴露;就医时携带SDS,异常情况（泄漏/起火/暴露）：按应急预案处理,,,regulatory_standard,高等学校实验室安全规范（教育部2024）,教育部,,,https://www.moe.gov.cn/srcsite/A16/moe_784/202302/t20230220_1045998.html,2026-05-19,auto-generate; pending human review,draft,乙酸酐;PPE;安全操作;Acetic Anhydride,zh-CN
KB-TSV-9681,危化品-乙酰氯储存,化学,危化品储存,化学,4,腐蚀性;催泪;遇水产热,乙酰氯的安全储存,乙酰氯应该如何正确储存？,乙酰氯（Acetyl Chloride）属于腐蚀性;催泪;遇水产热类化学品。储存要求：存放在阴凉、干燥、通风良好的化学品储存柜中，远离热源/明火/阳光直射。与不相容化学品隔离存放。瓶身贴有清晰标签（品名、浓度、危害标识、日期）。使用后立即盖紧瓶盖。酸性氯化物，与水和醇剧烈反应。无水条件操作。,确认化学品柜类别;检查瓶身标签和密封;与不相容物分开存放;记录存放位置和数量,搬运时佩戴护目镜、实验服、防化手套,禁止敞口存放;禁止与氧化剂/不相容试剂混放;禁止无标签存放;禁止在通风柜外长期存放,过期或废弃乙酰氯按危废分类处理,皮肤接触：大量清水冲洗;眼睛接触：洗眼器冲洗并就医;吸入：移至通风处,大量泄漏：隔离区域，通风，用惰性吸收材料处理,,,regulatory_standard,高等学校实验室安全规范（教育部2024）,教育部,,,https://www.moe.gov.cn/srcsite/A16/moe_784/202302/t20230220_1045998.html,2026-05-19,auto-generate; pending human review,draft,乙酰氯;储存;MSDS;Acetyl Chloride,zh-CN
KB-TSV-9682,应急-乙酰氯应急处置,化学,应急,化学,4,腐蚀性;催泪;遇水产热,乙酰氯泄漏或人员暴露,乙酰氯泄漏了或者溅到身上了怎么处理？,乙酰氯（Acetyl Chloride）应急处理：泄漏处理——小量泄漏用惰性吸收材料（如蛭石/硅藻土）覆盖并收集到危废袋中;大量泄漏隔离区域、通风、佩戴PPE后收集。人员暴露——皮肤接触：立即脱去污染衣物，用大量清水冲洗至少15分钟;眼睛接触：立即用洗眼器冲洗至少15分钟并就医;吸入：立即转移到通风处。酸性氯化物，与水和醇剧烈反应。无水条件操作。带上该化学品的SDS就医。,泄漏：停止实验-隔离区域-通风-佩戴PPE-吸收/收集-危废处置;暴露：立即冲洗-脱去污染衣物-就医-报告,处理泄漏时：护目镜、防化手套、实验服、必要时面罩和呼吸防护,禁止徒手处理泄漏;禁止将泄漏物冲入下水道;禁止使用易燃材料（如纸巾）吸附氧化性乙酰氯泄漏,泄漏吸收材料和污染PPE作为危废处置,按乙酰氯的SDS急救指引处理;尽快就医,大量乙酰氯泄漏且超出自身处置能力：立即疏散并报告，拨打119,,,regulatory_standard,高等学校实验室安全规范（教育部2024）,教育部,,,https://www.moe.gov.cn/srcsite/A16/moe_784/202302/t20230220_1045998.html,2026-05-19,auto-generate; pending human review,draft,乙酰氯;应急;泄漏;暴露;Acetyl Chloride,zh-CN
KB-TSV-9683,危化品-乙酰氯安全操作,化学,危化品安全,化学,4,腐蚀性;催泪;遇水产热,乙酰氯的实验操作,使用乙酰氯时需要佩戴什么PPE？有哪些禁止操作？,操作乙酰氯（Acetyl Chloride）的PPE和安全要求：必须佩戴护目镜、防化手套（查SDS确认手套材质适用性）和实验服。在有通风和工程控制（通风柜/局部排风）的条件下操作。酸性氯化物，与水和醇剧烈反应。无水条件操作。具体要求：1) 实验前查阅SDS了解危险性和急救措施;2) 在通风柜内操作（如适用）;3) 用后立即清洁外壁并盖紧瓶盖。,查阅SDS;穿戴正确PPE;在通风柜内操作（如需要）;使用最小必要量;用后清洁密封;洗手,护目镜;防化手套（查SDS选择合适的材质）;实验服;封闭鞋,禁止无PPE接触;禁止在通风柜外操作（挥发性/有毒品）;禁止敞口放置;禁止与不相容化学品靠近,含乙酰氯的废液/废物按相应危废类别处置,按SDS指引处理暴露;就医时携带SDS,异常情况（泄漏/起火/暴露）：按应急预案处理,,,regulatory_standard,高等学校实验室安全规范（教育部2024）,教育部,,,https://www.moe.gov.cn/srcsite/A16/moe_784/202302/t20230220_1045998.html,2026-05-19,auto-generate; pending human review,draft,乙酰氯;PPE;安全操作;Acetyl Chloride,zh-CN
KB-TSV-9684,危化品-苯甲酰氯储存,化学,危化品储存,化学,4,腐蚀性;催泪;遇水产热,苯甲酰氯的安全储存,苯甲酰氯应该如何正确储存？,苯甲酰氯（Benzoyl Chloride）属于腐蚀性;催泪;遇水产热类化学品。储存要求：存放在阴凉、干燥、通风良好的化学品储存柜中，远离热源/明火/阳光直射。与不相容化学品隔离存放。瓶身贴有清晰标签（品名、浓度、危害标识、日期）。使用后立即盖紧瓶盖。Schotten-Baumann反应常用，催泪性强烈。通风柜操作。,确认化学品柜类别;检查瓶身标签和密封;与不相容物分开存放;记录存放位置和数量,搬运时佩戴护目镜、实验服、防化手套,禁止敞口存放;禁止与氧化剂/不相容试剂混放;禁止无标签存放;禁止在通风柜外长期存放,过期或废弃苯甲酰氯按危废分类处理,皮肤接触：大量清水冲洗;眼睛接触：洗眼器冲洗并就医;吸入：移至通风处,大量泄漏：隔离区域，通风，用惰性吸收材料处理,,,regulatory_standard,高等学校实验室安全规范（教育部2024）,教育部,,,https://www.moe.gov.cn/srcsite/A16/moe_784/202302/t20230220_1045998.html,2026-05-19,auto-generate; pending human review,draft,苯甲酰氯;储存;MSDS;Benzoyl Chloride,zh-CN
KB-TSV-9685,应急-苯甲酰氯应急处置,化学,应急,化学,4,腐蚀性;催泪;遇水产热,苯甲酰氯泄漏或人员暴露,苯甲酰氯泄漏了或者溅到身上了怎么处理？,苯甲酰氯（Benzoyl Chloride）应急处理：泄漏处理——小量泄漏用惰性吸收材料（如蛭石/硅藻土）覆盖并收集到危废袋中;大量泄漏隔离区域、通风、佩戴PPE后收集。人员暴露——皮肤接触：立即脱去污染衣物，用大量清水冲洗至少15分钟;眼睛接触：立即用洗眼器冲洗至少15分钟并就医;吸入：立即转移到通风处。Schotten-Baumann反应常用，催泪性强烈。通风柜操作。带上该化学品的SDS就医。,泄漏：停止实验-隔离区域-通风-佩戴PPE-吸收/收集-危废处置;暴露：立即冲洗-脱去污染衣物-就医-报告,处理泄漏时：护目镜、防化手套、实验服、必要时面罩和呼吸防护,禁止徒手处理泄漏;禁止将泄漏物冲入下水道;禁止使用易燃材料（如纸巾）吸附氧化性苯甲酰氯泄漏,泄漏吸收材料和污染PPE作为危废处置,按苯甲酰氯的SDS急救指引处理;尽快就医,大量苯甲酰氯泄漏且超出自身处置能力：立即疏散并报告，拨打119,,,regulatory_standard,高等学校实验室安全规范（教育部2024）,教育部,,,https://www.moe.gov.cn/srcsite/A16/moe_784/202302/t20230220_1045998.html,2026-05-19,auto-generate; pending human review,draft,苯甲酰氯;应急;泄漏;暴露;Benzoyl Chloride,zh-CN
KB-TSV-9686,危化品-苯甲酰氯安全操作,化学,危化品安全,化学,4,腐蚀性;催泪;遇水产热,苯甲酰氯的实验操作,使用苯甲酰氯时需要佩戴什么PPE？有哪些禁止操作？,操作苯甲酰氯（Benzoyl Chloride）的PPE和安全要求：必须佩戴护目镜、防化手套（查SDS确认手套材质适用性）和实验服。在有通风和工程控制（通风柜/局部排风）的条件下操作。Schotten-Baumann反应常用，催泪性强烈。通风柜操作。具体要求：1) 实验前查阅SDS了解危险性和急救措施;2) 在通风柜内操作（如适用）;3) 用后立即清洁外壁并盖紧瓶盖。,查阅SDS;穿戴正确PPE;在通风柜内操作（如需要）;使用最小必要量;用后清洁密封;洗手,护目镜;防化手套（查SDS选择合适的材质）;实验服;封闭鞋,禁止无PPE接触;禁止在通风柜外操作（挥发性/有毒品）;禁止敞口放置;禁止与不相容化学品靠近,含苯甲酰氯的废液/废物按相应危废类别处置,按SDS指引处理暴露;就医时携带SDS,异常情况（泄漏/起火/暴露）：按应急预案处理,,,regulatory_standard,高等学校实验室安全规范（教育部2024）,教育部,,,https://www.moe.gov.cn/srcsite/A16/moe_784/202302/t20230220_1045998.html,2026-05-19,auto-generate; pending human review,draft,苯甲酰氯;PPE;安全操作;Benzoyl Chloride,zh-CN
KB-TSV-9687,危化品-对甲苯磺酰氯储存,化学,危化品储存,化学,3,腐蚀性;催泪;遇水产热,对甲苯磺酰氯的安全储存,对甲苯磺酰氯应该如何正确储存？,对甲苯磺酰氯（TsCl）属于腐蚀性;催泪;遇水产热类化学品。储存要求：存放在阴凉、干燥、通风良好的化学品储存柜中，远离热源/明火/阳光直射。与不相容化学品隔离存放。瓶身贴有清晰标签（品名、浓度、危害标识、日期）。使用后立即盖紧瓶盖。磺酰化试剂，与水缓慢反应。密封防潮。,确认化学品柜类别;检查瓶身标签和密封;与不相容物分开存放;记录存放位置和数量,搬运时佩戴护目镜、实验服、防化手套,禁止敞口存放;禁止与氧化剂/不相容试剂混放;禁止无标签存放;禁止在通风柜外长期存放,过期或废弃对甲苯磺酰氯按危废分类处理,皮肤接触：大量清水冲洗;眼睛接触：洗眼器冲洗并就医;吸入：移至通风处,大量泄漏：隔离区域，通风，用惰性吸收材料处理,,,regulatory_standard,高等学校实验室安全规范（教育部2024）,教育部,,,https://www.moe.gov.cn/srcsite/A16/moe_784/202302/t20230220_1045998.html,2026-05-19,auto-generate; pending human review,draft,对甲苯磺酰氯;储存;MSDS;TsCl,zh-CN
KB-TSV-9688,应急-对甲苯磺酰氯应急处置,化学,应急,化学,3,腐蚀性;催泪;遇水产热,对甲苯磺酰氯泄漏或人员暴露,对甲苯磺酰氯泄漏了或者溅到身上了怎么处理？,对甲苯磺酰氯（TsCl）应急处理：泄漏处理——小量泄漏用惰性吸收材料（如蛭石/硅藻土）覆盖并收集到危废袋中;大量泄漏隔离区域、通风、佩戴PPE后收集。人员暴露——皮肤接触：立即脱去污染衣物，用大量清水冲洗至少15分钟;眼睛接触：立即用洗眼器冲洗至少15分钟并就医;吸入：立即转移到通风处。磺酰化试剂，与水缓慢反应。密封防潮。带上该化学品的SDS就医。,泄漏：停止实验-隔离区域-通风-佩戴PPE-吸收/收集-危废处置;暴露：立即冲洗-脱去污染衣物-就医-报告,处理泄漏时：护目镜、防化手套、实验服、必要时面罩和呼吸防护,禁止徒手处理泄漏;禁止将泄漏物冲入下水道;禁止使用易燃材料（如纸巾）吸附氧化性对甲苯磺酰氯泄漏,泄漏吸收材料和污染PPE作为危废处置,按对甲苯磺酰氯的SDS急救指引处理;尽快就医,大量对甲苯磺酰氯泄漏且超出自身处置能力：立即疏散并报告，拨打119,,,regulatory_standard,高等学校实验室安全规范（教育部2024）,教育部,,,https://www.moe.gov.cn/srcsite/A16/moe_784/202302/t20230220_1045998.html,2026-05-19,auto-generate; pending human review,draft,对甲苯磺酰氯;应急;泄漏;暴露;TsCl,zh-CN
