id,title,category,subcategory,lab_type,risk_level,hazard_types,scenario,question,answer,steps,ppe,forbidden,disposal,first_aid,emergency,legal_notes,references,source_type,source_title,source_org,source_version,source_date,source_url,last_updated,reviewer,status,tags,language
KB-1019,通用-化学品标签,通用,标识管理,通用,2,管理,化学品标签,化学品标签需要包含什么？,标签应包含名称、浓度、危险性、配制日期和责任人等关键信息。,,,禁止无标签存放,,,,遵守标识管理制度,GB 15258-2009 化学品安全标签编写规定; 国家市场监督管理总局/国家标准委; https://openstd.samr.gov.cn/bzgk/gb/newGbInfo?hcno=9C6A99E26AE0CA7E47B4BC9E8DF01F84,制度,GB 15258-2009 化学品安全标签编写规定,国家市场监督管理总局/国家标准委,待补充,,https://openstd.samr.gov.cn/bzgk/gb/newGbInfo?hcno=9C6A99E26AE0CA7E47B4BC9E8DF01F84,2026-07-18,,draft,标签;标识,zh-CN
KB-1022,废弃物-有机溶剂下水道,化学,废液处置,化学,3,危废,有机溶剂废液,有机溶剂能直接倒入水槽吗？,不能，应按危废分类收集；如不确定请提供具体试剂以便判断。,确认试剂;分类收集;交由危废处置,护目镜;实验服;手套,禁止倒入水槽/下水道,有机废液桶,接触后及时清洗,泄漏按应急预案处理,遵守危废管理制度,危险废物污染防治技术政策; 生态环境部; https://www.mee.gov.cn/ywgz/gtfwyhxpgl/wfhgql/,制度,危险废物污染防治技术政策,生态环境部,待补充,,https://www.mee.gov.cn/ywgz/gtfwyhxpgl/wfhgql/,2026-07-18,,draft,废液;下水道,zh-CN
KB-1023,化学-配酸顺序,化学,操作规范,化学,3,飞溅,配制酸溶液,配酸时先加水还是先加酸？,一般应先加水后加酸，避免飞溅和放热风险；操作时佩戴PPE并遵循SOP。,先加水;缓慢加入酸;搅拌并控温,护目镜;实验服;手套,禁止将水倒入浓酸,按危废分类,溅到皮肤立即冲洗,按应急预案处理,遵守SOP,化学品安全数据说明书（SDS）-硫酸/盐酸; 应急管理部化学品登记中心; https://www.merck.com/products/safety-data-sheets/,SOP,化学品安全数据说明书（SDS）-硫酸/盐酸,应急管理部化学品登记中心,待补充,,https://www.merck.com/products/safety-data-sheets/,2026-07-18,,draft,配酸;操作,zh-CN
KB-1024,危险混合-过氧化氢与有机溶剂,化学,危险混合,化学,4,爆炸;强氧化,过氧化氢混合,过氧化氢能和有机溶剂混合吗？,禁止混合，可能产生剧烈反应或爆炸风险。,,护目镜;实验服;手套,禁止混合,按危废分类,暴露后及时就医,按应急预案处理,遵守危化品管理规定,化学品安全数据说明书（SDS）-过氧化氢; 应急管理部化学品登记中心; https://www.merck.com/products/safety-data-sheets/,MSDS,化学品安全数据说明书（SDS）-过氧化氢,应急管理部化学品登记中心,待补充,,https://www.merck.com/products/safety-data-sheets/,2026-07-18,,draft,过氧化氢;混合禁忌,zh-CN
WEB-001-001,实验室安全的基本要求,通用,基本要求,通用,3,综合安全,实验室的基本安全要求有哪些,实验室的基本安全要求有哪些,"2021年09月29日 09:13
）凡是进入实验室工作的人员均要参加实验室的安全培训，新进实验室人
员必须安全考试合格后方可从事实验室工作。
）要指定人员负责实验室的日常安全工作。严格遵守国家和学校的有关规
定，并根据实验室特点制订具体的安全管理制度，张贴或悬挂在醒目处，严格执
行。有危险性的场所、设备、设施、物品及技术操作要有警示标识。
）不得乱拉电线及私自使用电热器，禁止超负荷用电，确保安全用电。严
禁在实验室内用煤气、电炉烹调食物、热饭菜、取暖。下班离室前，应切断或关
闭水、电、煤气及其它可燃气体阀门，并关好门窗。
）要有仪器设备使用的管理制度、操作规程及注意事项等，仪器设备操作
人员要先经过培训，并按要求进行操作和使用仪器设备。对于特殊岗位和特种设
备操作者，须经过相应的培训，持证上岗。
）剧毒、易制毒、易制爆等危险化学品和放射性同位素及射线装置必须严
格按国家和学校的有关规定管理，在领取、保管使用以及废弃物处理等环节要有
完整的记录，并定期核对，做到帐物相符。
）放置危险品的场所要加强安保工作，要根据危险品的性质采取适当的安
全防护措施，实验室工作人员要按规范操作并做好个人防护。
）产生的废弃物要按有关要求进行分类，并按规定分别进行处理。
）消防器材要放在明显和便于取用的位置，周围不得堆放杂物，注意经常
检查并及时更换，不准随意移动或损坏室内消防器材。实验室周围的走廊过道等，
不准堆放物品，必须保持畅通。
10
）发现安全隐患或发生安全事故及时采取适当措施，并报告实验室负责人。
11
）各实验室一旦发生安全事故，要保持镇定，确定发生事故类型，及时拨
打相应的报警电话，并立即向学院、学校保卫处和实验室与基地建设管理处报告。致电求助
时应说明：①事故地点；②事故性质和严重程度；③你的姓名、位置及联系电话。
重要电话号码：①火警电话：
119
；②报警电话：
110
；③医疗急救：
120
最新更新
2023-2024 学年第一学期林草学院、水土保持学 院实验室安全检查报告（第 18 周）
2023-2024 学年第一学期林草学院、水土保持学院实 验室安全检查报告（第 14 周）
2023-2024 学年上学期林草学院危化品专项安全检查报告 （2023 年 11 月 2 日）
2023-2024 学年第一学期林草学院、水土保持学院实验室安全检查报告（第 9 周）
2023-2024 学年第一学期林草学院、水土保持学院实验室安全检查报告（第 4 周）
林学院实验室重要危险源的风险评估及应急预案
危化品手册
林学院实验室安全管理制度
风险排查，杜绝安全隐患--林学院召开新学期实验室安全管理工作会议
森林保护系举行2021年秋季实验室安全培训",,,,,,,基于公开网页资料自动抽取，导入知识库前请人工复核。,实验室安全的基本要求 | https://linxue.njfu.edu.cn/aqgz/sysaq/20210929/i230277.html; 实验室安全的基本要求; 南京林业大学林草水保学院; https://linxue.njfu.edu.cn/aqgz/sysaq/20210929/i230277.html,网页,实验室安全的基本要求,南京林业大学林草水保学院,,2021年09月29日,https://linxue.njfu.edu.cn/aqgz/sysaq/20210929/i230277.html,2026-07-18,,reviewed,实验室安全;基本要求;高校,zh-CN
WEB-002-001,实验室一般安全规范,通用,安全规范,通用,3,综合安全,实验室一般安全规范包括哪些内容,实验室一般安全规范包括哪些内容,"1.
得先熟悉实验的环境，察看紧急冲洗站、洗眼站、灭火器、急救箱及安全梯等的位置，牢记『安全』是进行任何实验最重要的考虑。
2.
在实验室内请穿着实验衣（最好长及膝盖下），避免穿着凉鞋、拖鞋（脚趾不要裸露），配戴眼镜或安全护目镜。留有长发者，戴帽套将头发卷入套内，或以橡皮圈束于后，以防止引火危险或污染实验。
3.
在实验室内禁止吸烟、吃东西、饮食、化妆、嚼口香糖、嬉戏奔跑，食物饮料勿存放于实验室的冰箱中，实验桌上勿堆放书包、书籍、衣服外套及杂物等。
4.
所有实验仪器、耗材、药品等均属实验室所有，不得携出实验室外。每组分配之仪器、耗材请确定清点与保管，实验结束后需清点无误再缴回。工作区域的清理擦拭，并随时保持环境清洁。
5.
实验前详阅实验内容，了解实验细节的原理及操作，并注意实验室内之规范。实验进行中若有任何状况或疑问，可随时向助教请教，切勿私自变更实验程序。打翻任何药品试剂及器皿时，请随即清理。实验结束后，确实关闭不用之电源、水、酒精灯及瓦斯等。
6.
睡眠不足、精神不济或注意力无法集中，
请立即停止实验。实验时间若延长，请注意时间的管制及自身的安全，不可自行逗留实验室过夜。
7.
实验完毕，请清理实验室、倒垃圾、灭菌、关闭灯光及冷气，离开实验室前记得洗手。
8.
任何意外事件应立即报告实验室管理人员，并应熟知相关之应变措施。",,,,,,,基于公开网页资料自动抽取，导入知识库前请人工复核。,实验室一般安全规范 | https://eetc.qlu.edu.cn/2012/1207/c1403a25377/page.htm; 实验室一般安全规范; 齐鲁工业大学电子电气与控制学部; https://eetc.qlu.edu.cn/2012/1207/c1403a25377/page.htm,网页,实验室一般安全规范,齐鲁工业大学电子电气与控制学部,,,https://eetc.qlu.edu.cn/2012/1207/c1403a25377/page.htm,2026-07-18,,reviewed,实验室安全;安全规范;高校,zh-CN
WEB-003-001,实验室安全守则,通用,安全守则,通用,3,综合安全,实验室安全守则有哪些关键要求,实验室安全守则有哪些关键要求,"实验室安全守则
1、安全测试合格的师生方可进入实验室。
2、严格按照规定使用各类实验室仪器设备。
3、凡做有毒、有恶臭气体的实验，应在通风橱内进行操作，要采取措施不让气体大量外泄。
4、严禁将食品带入实验室、严禁用实验烧杯饮水。
5、使用易燃试剂，一定要远离火源。
6、任何化学试剂不能入口，要注意防止有毒和腐蚀性的药品触及皮肤和衣服。
7、谨防触电，不用湿手接触电器。
8、实验结束后立即断水、断电，关闭门窗。
9、涉及液体时，切勿俯视容器，以防液滴造成事故。
10、加入气体时应采用“招气入鼻”法。
11、不能直接用手取化学药品。
12、实验室的上下水管道、电源、消防器材必须经常保持完好，以便随时启用。
13、注意防火，正确使用消防器材。",,,,,,,基于公开网页资料自动抽取，导入知识库前请人工复核。,实验室安全守则 | https://huihua.hebtu.edu.cn/s/zhuanti/page/8.html; 实验室安全守则; 河北师范大学汇华学院; https://huihua.hebtu.edu.cn/s/zhuanti/page/8.html,网页,实验室安全守则,河北师范大学汇华学院,,,https://huihua.hebtu.edu.cn/s/zhuanti/page/8.html,2026-07-18,,reviewed,实验室安全;安全守则;高校,zh-CN
WEB-004-001,实验室化学品安全管理实施细则,化学,化学品管理,化学,4,危化品;储存,实验室化学品安全管理有哪些要求,实验室化学品安全管理有哪些要求,"扫描此二维码分享
中山大学实验室化学品安全管理实施细则
发布人：管理员
发布日期：2021-03-31
中山大学关于印发《中山大学实验室化学品
安全管理实施细则》的通知
校机关各部、处、室，各学院、直属系，各直属单位，各附属医院（单位），产业集团，各有关科研机构：
经研究决定，现印发《中山大学实验室化学品安全管理实施细则》，请遵照执行。
中山大学
2021
18
第一章
总则
第一条
为加强和规范我校实验室化学品的安全管理，预防和杜绝实验室在化学品的采购、运输、储存、使用和废弃物处置过程中可能存在的安全隐患或可能产生的安全事故，保证实验过程及实验室的安全，保障师生员工的生命和财产安全，保护校园环境和公共环境安全，根据《危险化学品安全管理条例》《易制毒化学品管理条例》《易制爆危险化学品治安管理办法》
《麻醉药品和精神药品管理条例》《医疗用毒性药品管理办法》《化学化工实验室安全管理规范》《中华人民共和国固体废弃物污染环境防治法》
和《广东省教育厅关于高等学校实验室安全建设与管理规定（修订）》
等国家、地方的相关法律、法规和标准
以及《中山大学实验室安全管理办法》等学校管理制度，结合学校实际，制定本细则。
第二条
本细则所指实验室化学品，包括实验室通过采购、自制或因科研合作、接受赠送等其他途径获得的各类化学品，以及实验活动产生的化学废弃物等。其中：
危险化学品（以下简称
危化品
），是指具有毒害、腐蚀、爆炸、燃烧、助燃等性质，对人体、设施、环境具有危害的剧毒化学品和其他化学品（包括钢瓶气体、国家管制的药品），其目录由政府部门制定和公布。
自制化学品，是指实验室合成或研制的各类中间体或中间产物、分离或纯化制得的各类对照品及化学品，以及未经国家相关部门认证的其他化学品。自制化学品包括本实验室自制以及本实验室接收的本校或校外其它实验室自制的化学品。
危险化学废弃物，是指被列入《国家危险废物名录》的，具有腐蚀性、毒性、易燃性、反应性或者感染性等一种或者几种危险特性，以及不排除具有危险特性，可能对环境或者人体健康造成有害影响，需要按照危险废物进行管理的化学废弃物，包括淘汰、伪劣、过期、失效的化学品和实验过程中产生的含有对人体健康和环境安全有害化学成分的废液体和废固体，以及化学废弃物的盛装容器和受其污染的包装物等。
第三条
本细则适用于学校范围内相关二级单位涉及化学品采购、运输、储存、使用和废弃物处置的实验室化学品安全管理工作，其中实验室和二级单位的界定参见《中山大学实验室安全管理办法》。
第二章
管理机构与职责
第四条
实验室化学品安全管理遵循学校、二级单位、实验室三级联动的实验室安全管理体系。",,,,,,,基于公开网页资料自动抽取，导入知识库前请人工复核。,实验室化学品安全管理实施细则 | https://sbc.sysu.edu.cn/article/670; 实验室化学品安全管理实施细则; 中山大学设备与实验室管理处; https://sbc.sysu.edu.cn/article/670,网页,实验室化学品安全管理实施细则,中山大学设备与实验室管理处,,2021-03-31,https://sbc.sysu.edu.cn/article/670,2026-07-18,,reviewed,危化品;化学品管理;储存,zh-CN
WEB-004-002,实验室化学品安全管理实施细则（片段2）,化学,化学品管理,化学,4,危化品;储存,实验室化学品安全管理有哪些要求,实验室化学品安全管理有哪些要求,"化学品采购、运输、储存、使用和废弃物处置的实验室化学品安全管理工作，其中实验室和二级单位的界定参见《中山大学实验室安全管理办法》。
第二章
管理机构与职责
第四条
实验室化学品安全管理遵循学校、二级单位、实验室三级联动的实验室安全管理体系。
设备与实验室管理处是学校实验室化学品安全的归口管理部门，主要负责学校实验室化学品安全管理制度的制定和监督落实；负责国家规定须管制的危化品采购的校内审核和报批以及全校实验室化学品全生命周期的安全监管；统筹化学品安全相关实验室建设方案风险评估以及教育培训、准入考核、应急演练、安全检查和事故处置等的管理工作。
保卫处统筹对学校各二级单位一级和二级危化品的储存场所的资质进行校内审核，并协助二级单位接受公安部门对化学品储存场所的检查；负责对化学品的校内运输进行安全监管；负责指导、监督实验室的消防和治安防范。
其他相关职能部门按照《中山大学实验室安全管理办法》要求，在
相应职责范围内落实与化学品安全管理相关工作。
第五条
涉及实验室化学品实验活动的各二级单位是实验室化学品安全管理的主体责任单位。单位党政负责人是本单位实验室化学品安全
管理
的第一责任人。各二级单位负责组织本单位实验室落实国家、地方相关法律、法规和标准以及学校对化学品采购、运输、储存、废弃物处置等相关管理规定；组织制定本单位相关管理制度、操作规程和应急预案；组织本单位相关建设项目和实验项目的风险评估及申报，并落实相应风险防控措施；组织落实本单位化学品安全相关教育培训、准入考核、应急演练、安全检查、安全运输、消防治安和事故处置等工作。
第六条
各涉及化学品实验活动的实验室是本实验室化学品安全的直接责任单位，实验室负责人是本实验室化学品安全的直接责任人，应
严格按照学校实验室化学品分级管理要求做好本实验室化学品采购、接收、自制、运输、储存、使用及废弃处置全过程管理。实验室负责人的职责主要包括：
（一）严格按照规范途径采购化学品，并配备相应化学品安全技术说明书（
Safety Data Sheet
，英文简称
SDS
）和安全标签；
（二）严格按照实验室化学品存储要求保管本实验室所使用的危化品，落实实验室危险化学品管理台账和使用台账的建设，定期盘查实验室存放的化学品，及时清理并妥善处理过期或长期不用的化学品；
（三）针对本实验室涉及的危险源制订相应的安全管理规范和安全操作规程，保证危险化学品的安全管理和使用；
（四）落实本实验室涉及化学安全风险的实验室建设项目、改造项目以及实验活动项目的风险评估；
（五）根据本实验室实验活动的特点和安全要求，配置必备的安全设施和安全防护用具；
（六）对本实验室人员进行安全教育、培训和准入，确保相关人员熟悉所储存和使用的化学品的性质，并遵守相关安全规定；
（七）落实本实验室日常安全卫生值日与检查工作；",,,,,,,基于公开网页资料自动抽取，导入知识库前请人工复核。,实验室化学品安全管理实施细则 | https://sbc.sysu.edu.cn/article/670; 实验室化学品安全管理实施细则; 中山大学设备与实验室管理处; https://sbc.sysu.edu.cn/article/670,网页,实验室化学品安全管理实施细则,中山大学设备与实验室管理处,,2021-03-31,https://sbc.sysu.edu.cn/article/670,2026-07-18,,reviewed,危化品;化学品管理;储存,zh-CN
WEB-004-003,实验室化学品安全管理实施细则（片段3）,化学,化学品管理,化学,4,危化品;储存,实验室化学品安全管理有哪些要求,实验室化学品安全管理有哪些要求,"（五）根据本实验室实验活动的特点和安全要求，配置必备的安全设施和安全防护用具；
（六）对本实验室人员进行安全教育、培训和准入，确保相关人员熟悉所储存和使用的化学品的性质，并遵守相关安全规定；
（七）落实本实验室日常安全卫生值日与检查工作；
（八）负责化学品安全相关安全隐患和安全突发事件的报告、警示和安全处置，配合学校或上级有关部门做好调查和处置工作；
（九）接受上级部门、学校或学院对实验室化学品安全管理工作的监督和指导。
第三章
危险化学品的采购
第七条
学校提倡开展微型化、无害化绿色实验。危险化学品的采购必须符合教学、科研工作实际需要，实验室应严格控制危险化学品的品种和用量，严禁超量购买和储备，并尽可能减少实验中的使用量。鼓励实验室之间进行危险化学品调拨，尽量避免重复购置和闲置浪费现象。
第八条
所有危险化学品应通过学校实验材料采购平台（以下简称
采购平台
）实施线上采购，确实必须采用线下方式采购的，需向设备与实验室管理处提出申请并在采购平台登记备案。其中：
（一）国家相关法律法规规定需要进行管制的危险化学品（含安全管制药品）（以下简称
管制类危险化学品
）必须经项目负责人、二级单位、设备与实验室管理处逐级审核并报政府相关部门审批，获得购买许可方可购买。
（二）各实验室应对存放的危险化学品总量进行控制。对于实验室存放危险化学品总量超过本细则第二十二条规定的，学校将予以限制采购。
（三）实验室采购危险化学品时，应索取技术说明书和安全标签（以下简称
一书一签
），严禁采购无一书一签的危险化学品。
第九条
严禁校内任何二级单位、实验室和个人向未取得危险化学品经营许可的供应商采购危险化学品；严禁未获购买许可私自购买管制类危险化学品；严禁向未取得管制类化学品经营许可的单位采购管制类危险化学品。
第十条
严禁未经报批报备私自从非采购途径获得化学品。实验室接受科研合作或其他单位赠送化学品（含自制化学品），应履行相应审批程序方可接受：如属管制类危险化学品，应经项目负责人、所在二级单位和设备与实验室管理处逐级审核并根据国家相关法规履行相关报批手续后方可接收；如属管制类危险化学品以外的其他危险化学品（含自制化学品），应经项目负责人审核，经所在二级单位备案或审批方可接收。
第十一条
化学品的运输和装卸必须按照国家有关规定执行，严禁违章作业，运输过程中须确保安全，对需单独运输的危化品，禁止混载；对不允许暴露运输的，运输过程中必须装入安全器具。
化学品在校园内的运输应严格执行《危险化学品管理条例》《
中山大学校园道路交通安全管理规定》，涉及使用机动车辆运输的，必须通过所在二级单位向保卫处预约报备。
第十二条
化学品到货后，实验室相关人员必须逐件检查化学品的名称、数量、包装和
，防止漏、丢、错等事件发生，确认完好后登记入库。
第十三条",,,,,,,基于公开网页资料自动抽取，导入知识库前请人工复核。,实验室化学品安全管理实施细则 | https://sbc.sysu.edu.cn/article/670; 实验室化学品安全管理实施细则; 中山大学设备与实验室管理处; https://sbc.sysu.edu.cn/article/670,网页,实验室化学品安全管理实施细则,中山大学设备与实验室管理处,,2021-03-31,https://sbc.sysu.edu.cn/article/670,2026-07-18,,reviewed,危化品;化学品管理;储存,zh-CN
WEB-004-004,实验室化学品安全管理实施细则（片段4）,化学,化学品管理,化学,4,危化品;储存,实验室化学品安全管理有哪些要求,实验室化学品安全管理有哪些要求,"《
中山大学校园道路交通安全管理规定》，涉及使用机动车辆运输的，必须通过所在二级单位向保卫处预约报备。
第十二条
化学品到货后，实验室相关人员必须逐件检查化学品的名称、数量、包装和
，防止漏、丢、错等事件发生，确认完好后登记入库。
第十三条
对于保存良好且不影响使用的闲置化学品，实验室可进行校内调剂。其中，剧毒化学品等管制类化学品的调拨需填写《中山大学危险品（放射源除外）校内调拨登记表》，经所在二级单位和设备与实验室管理处批准方可实施调拨。非管制类化学品由转出及接收实验室所属二级单位负责人根据所涉及实验室的实验要求，对调配必要性和可行性进行审核。转出及接收实验室所在二级单位应监督实验室及时更新调拨后的化学品台帐，调剂完成后，调入实验室须严格按照有关规定保管、使用和处置调入的化学品。
第四章
化学品的分级管理
第十四条
学校
根据化学品的危险性和国家法规监管要求，结合我校实际，对我校实验室化学品的储存和使用实施五级安全管理
（一）一级安全管理的危险化学品（以下简称
一级危化品
），指
《剧毒化学品目录》中所列
剧毒
化学品和《易制毒化学品的分类和品种目录》中所列第一类易制毒化学品，以及接近或符合剧毒化学品、第一类易制毒化学品安全特性的实验室自制化学品；
（二）二级安全管理的危险化学品（以下简称
二级危化品
《易制爆危险化学品名录》中所列易制爆化学品，以及易燃易爆的实验室自制化学品；
（三）三级安全管理的危险化学品（以下简称
三级危化品
《麻醉药品品种目录》和《精神药品品种目录》中所列麻醉药品和精神药品，以及《医疗用毒性药品管理办法》所附《毒性药品管理品种》中所列毒性药品，以及接近或符合麻醉药品、精神药品安全特性的实验室自制化学品；
（四）四级安全管理的危险化学品（以下简称
四级危化品
《易制毒化学品的分类和品种目录》中所列第二类、第三类易制毒化学品，以及接近或符合第二类、第三类易制毒化学品安全特性的实验室自制化学品；
（五）五级安全管理的化学品（以下简称
五级危化品
），指其他
非管制类危险化学品、普通非危险化学品和普通非危险的实验室自制化学品。
上述分级根据国家管理要求的调整相应调整。
第十五条
自制化学品由实验室负责人根据其实际的安全特性情况，对应上述分级分类标准确定安全管理等级、实施安全管理并承担相应责任。
第十六条
各二级单位在进行实验室建设或维修改造工程时，必须充分考虑该实验室可能涉及的化学品类别，按照相关建设标准依规建设。
第五章
化学品的存储管理
第十七条
化学品的存储应当符合国家有关法规、标准，并符合学校实验室化学品分级管理的要求：",,,,,,,基于公开网页资料自动抽取，导入知识库前请人工复核。,实验室化学品安全管理实施细则 | https://sbc.sysu.edu.cn/article/670; 实验室化学品安全管理实施细则; 中山大学设备与实验室管理处; https://sbc.sysu.edu.cn/article/670,网页,实验室化学品安全管理实施细则,中山大学设备与实验室管理处,,2021-03-31,https://sbc.sysu.edu.cn/article/670,2026-07-18,,reviewed,危化品;化学品管理;储存,zh-CN
WEB-004-005,实验室化学品安全管理实施细则（片段5）,化学,化学品管理,化学,4,危化品;储存,实验室化学品安全管理有哪些要求,实验室化学品安全管理有哪些要求,"第十六条
各二级单位在进行实验室建设或维修改造工程时，必须充分考虑该实验室可能涉及的化学品类别，按照相关建设标准依规建设。
第五章
化学品的存储管理
第十七条
化学品的存储应当符合国家有关法规、标准，并符合学校实验室化学品分级管理的要求：
（一）一级危化品由各二级单位集中储存，并按安全特性分类存放。其中，剧毒品储存场所应符合国家对剧毒化学品存放场所的治安防范要求，并通过保卫处组织的校内安全审核和公安部门的认可。剧毒化学品不可与第一类易制毒化学品或其他物品存放于同一库房。所在二级单位负责日常监管。
（二）二级危化品
由实验室单独专柜储存，并按安全特性分类存放；储存场所应符合国家对易制爆危险化学品储存场所的治安防范要求并通过保卫处组织的校内安全审核和公安部门的认可。所在二级单位负责日常监管。
（三）三级危化品由实验室单独专柜储存，并按安全特性分类存放；实行双人双锁管理。所在二级单位负责对实验室的储存条件进行审核认定并做好日常安全监管。
（四）四级危化品由实验室存放在上锁的符合安全要求的试剂柜中，并按安全特性分类存放。所在二级单位负责日常监管。
（五）五级危化品由实验室按安全特性分类存放，由实验室负责日常管理。
（六）自制化学品由实验室按安全特性分级、分类存放，由实验室负责日常管理，所在二级单位负责日常监管。
第十八条
实验室人员应合理购置及存储危险化学品，严禁超量存储。实验室应存放尽量少的化学品，每间
实验室内存放的除压缩气体、液化气体、剧毒化学品和爆炸品以外的危险化学品总量不应超过
L/m
kg/m
其中易燃易爆性化学品的存放总量不应超过
0.5
，且单一包装容器不应大于
25
kg,
暂时存放在安全柜或试剂柜以外的危化品总量液体不得超过
0.2
、固体不得超过
。原则上实验台化学试剂架上应只放置临时需要使用的试剂，用完后应放回安全柜或试剂柜。
第十九条
各实验室应
严格按照化学品的化学特性和安全特性分类存放，不同类别相互之间保持一定的安全距离，防止相互作用而发生安全事故。
第二十条
危险化学品储存区域的温度、湿度应严格控制，发现变化应及时调整。需要低温存贮的易挥发有机化学品必须存放于防爆冰箱。
第二十一条
实验室化学品柜上应有信息牌说明存放的类别、名称和数量；不稳定化学品或可能产生不稳定化学品应特别标注；信息牌内容应及时更新。
第二十二条
实验室及走廊等的公共区域不得堆放或囤积危险化学品、气体钢瓶及化学废弃物；实验室内可存放少量化学品、化学废液，但必须分类分项存放，保持通风，远离热源、火源等可能引发安全事故的危险源；实验大楼周围禁止堆放危险化学品和化学废弃物。
第二十三条
储存危险化学品和化学废弃物的场所，应当设置明显的安全警示标志。
第六章
化学品的使用管理
第二十四条
各二级单位和实验室应按化学品的分级管理要求管理和使用化学品并定期进行盘点。
（一）",,,,,,,基于公开网页资料自动抽取，导入知识库前请人工复核。,实验室化学品安全管理实施细则 | https://sbc.sysu.edu.cn/article/670; 实验室化学品安全管理实施细则; 中山大学设备与实验室管理处; https://sbc.sysu.edu.cn/article/670,网页,实验室化学品安全管理实施细则,中山大学设备与实验室管理处,,2021-03-31,https://sbc.sysu.edu.cn/article/670,2026-07-18,,reviewed,危化品;化学品管理;储存,zh-CN
WEB-004-006,实验室化学品安全管理实施细则（片段6）,化学,化学品管理,化学,4,危化品;储存,实验室化学品安全管理有哪些要求,实验室化学品安全管理有哪些要求,"验大楼周围禁止堆放危险化学品和化学废弃物。
第二十三条
储存危险化学品和化学废弃物的场所，应当设置明显的安全警示标志。
第六章
化学品的使用管理
第二十四条
各二级单位和实验室应按化学品的分级管理要求管理和使用化学品并定期进行盘点。
（一）
．各二级单位须安排专人统一保管并严格执行
双人领取、双人运输、双人使用、双人记账、双人双锁保管
五双
管理制度，其中
双人双锁
中保管
双人
必须是本校在岗教职工。
．实验室人员必须经项目负责人、实验室负责人和学院负责人审批后方可领用一级危化品。实行按需领用，严格控制领用剂量。实验室应设双人双锁的临时储存保险柜，用于存放当天领用的一级危化品；当天未使用完的一级危化品，应交回所在二级单位保管人。
．二级单位须严格执行
一物一账
的管理台账登记制度，并每季度末向学校报备；实验室须严格执行
的使用台账登记制度。台账应保存至该危险化学品全部使用完毕（或完成报废处置）后
年。
．各二级单位应根据本单位一级危化品采购及使用情况，定期或不定期检查实验室使用台账建设、安全规范储存、使用和处置情况，并定期向学校报送本单位各实验室一级危化品存量的情况。
（二）
．实验室应安排专人保管并严格执行
双人收发、双人保管、双人双锁
的管理制度。
必须是在岗教职工或经实验室负责人书面授权的本校在读研究生。
．领用二级危化品者应为在岗教职工；如为研究生，须项目负责人授权。当天未使用完的二级化学品，需交回实验室保管人。
．实验室须严格执行
的使用台账登记制度。每项台账应保留至该危险化学品全部使用完毕（或完成报废处置）后
．各二级单位应根据本单位二级危化品采购及使用情况，定期或不定期检查实验室使用台账建设、安全规范储存、使用和处置情况，并定期向学校报送本单位各实验室二级危化品存量的情况。
（三）
双人验收入库、双人领取使用、双人归还、双人保管记账、双人双锁保管
的五双制度。
．使用人领用三级危化品，须于当天使用完毕；如未使用完，须将剩余三级化学品交回实验室保管人。
．各二级单位应根据本单位三级危化品采购及使用，定期或不定期检查实验室使用台账建设、安全规范储存、使用和处置情况，并定期向学校报送本单位各实验室三级危化品存量的情况。
（四）
．实验室安排专人保管并严格执行
的使用台账登记制度，台账至少保存至该危险化学品全部使用完毕（或完成报废处置）后
年。保管人必须是是在岗教职工或经实验室负责人书面授权的本校在读研究生。
．各二级单位应根据本单位四级危化品采购及使用，定期或不定期检查实验室使用台账建设、安全规范储存、使用和处置情况，并定期向学校报送本单位各实验室四级危化品存量的情况。
（五）
五级化学品
实验室应在存放化学品的试剂柜门外显著位置张贴相应试剂柜所存储化学品的清单。试剂柜内化学品发生变化时应同步更新清单，以保证清单与试剂柜内物品一致。
（六）",,,,,,,基于公开网页资料自动抽取，导入知识库前请人工复核。,实验室化学品安全管理实施细则 | https://sbc.sysu.edu.cn/article/670; 实验室化学品安全管理实施细则; 中山大学设备与实验室管理处; https://sbc.sysu.edu.cn/article/670,网页,实验室化学品安全管理实施细则,中山大学设备与实验室管理处,,2021-03-31,https://sbc.sysu.edu.cn/article/670,2026-07-18,,reviewed,危化品;化学品管理;储存,zh-CN
